Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
 wah wah wah onta mana paham kalo onlenonlenan,1,1,1,0,0,0,0,0,1,1,0,0
 ya kalo gak punya uang mau nabung apa anjir nabung daun,0,1,0,0,0,0,0,0,0,0,0,0
ihsg dibuka menguat ke level ,0,0,0,0,0,0,0,0,0,0,0,0
    eh kunyuk itu yg ngembat dana umroh lu diem aja apa ikut kebagian ya,1,1,1,0,0,0,0,0,1,1,0,0
nrp bacot bgt lo pada,1,1,1,0,0,0,0,0,1,1,0,0
jangan suka pamer nkarena gak ada orang yg benar peduli tentang apa yg kau pamer kan nbukan pujian yg akan kau dapatkan melainkan mereka akan mengatakan kampungan,0,0,0,0,0,0,0,0,0,0,0,0
hari kartini ibu iriana kumpulkan istri menterigubernur di istana bogor,0,0,0,0,0,0,0,0,0,0,0,0
  kalo sekedar foto doang mah anak idiot kek lu gitu bisa xfxfxxxfxfxx,1,1,1,0,0,0,1,0,0,1,0,0
 gilasih kimor kemaren gua modal gambar struktur doang tp kalo benzen angkat tangan dah gua bangke apaan muter muternnya lu yang setan,1,1,1,0,0,0,0,0,1,1,0,0
jokowi otoriter diktator  represif seperti orba gue rindu suharto dulu gue duit tinggal minta skrng kudu kerja kerja kerja,1,0,1,0,0,0,0,0,1,1,0,0
banyak negara di dunia telah dicengkram komunis di asia tenggara hampir semua negara jatuh ke tangan komunis,0,0,0,0,0,0,0,0,0,0,0,0
  aku pake chara tuyul ngecamp  trus ya greget rasanya pengen pake mod tp nnti aku kena banned wkwkwk,0,0,0,0,0,0,0,0,0,0,0,0
  bani oplosan ngga pengen bikin demo nih btw ini kitab umat islam lhoh,1,1,0,1,1,0,0,0,0,0,1,0
  jd kt ente sampa dikolong tol ada sejak ordebaru artix gubernur seblm geb anis gak perna krj ya bro jg presiden yg ganti soeharto sd harinini ga kerja ya yg krj kalian dua aja y uenak betul tu bacot,1,1,1,0,0,0,0,0,1,1,0,0
pdip belum membeberkan ongkos yang harus dirogoh pdip guna mencarter pesawat jokowi itudasar korupsi url,1,0,0,1,0,0,0,0,1,0,1,0
ga semua orang paham dengan pembicaran gue tentang fangirl dan antekanteknya,0,0,0,0,0,0,0,0,0,0,0,0
   lowongan cpns gk ada buat sma sederajat diskriminasi oleh pemerintahan jokowi,1,0,1,0,0,0,0,0,1,1,0,0
buat ahoker yang takut matinya gg disholatin  tenang ada abu janda ust gadungan yg siap sholatin ahoker  jokower,1,1,0,1,1,0,0,0,0,0,1,0
  lah xl culun buh uu,1,1,0,1,0,0,0,0,1,0,1,0
 cepet cepet punya anak ka lucu sepertinya nanti sipit semua hehehe xfxfxaxaxfxfxaxa,0,0,0,0,0,0,0,0,0,0,0,0
anak cucunya adalah penganut agama yahudi atau nasrani katakanlah apakah kamu lebih mengetahui ataukah,0,0,0,0,0,0,0,0,0,0,0,0
suruh pake mata uang china  suruh pake plodukploduk kw china suruh belajar bahasa china suruh jadi pembantunya china  kami pribumi ini negara dan tumpah darah kami pribumi woiiii ape lo ape lo  ngimpi lo  gantipresiden  ga,1,0,1,0,0,1,0,0,0,1,0,0
 mereka sdh kalahkan penguasa media cukong dan sembako di pilkada jakarta mereka bersiap menang di daerah lain tinggalkan si raja hutang parpol terkorup di kpk cukong koruptor blbi rp  triliun bandar narkoba tenaga kerja asing pencabut subsidi rakyat banc,1,1,0,1,0,0,0,0,1,0,1,0
     oh lo ewek mamak lo lahhh elo lahir dari hasil inses lo sama mamak lo ihh banci ini gimana sih  sampe ibunya di ewek lo kelakuan anak haram kayak lo serem ya sdh jd hatters pemerintah ter,1,1,1,0,0,0,0,1,0,1,0,0
 gila mentang mentang dah bukan anak sma,0,1,0,0,0,0,0,0,0,0,0,0
 yg biasa levai mah kompas dan media indonesia kompas melalui aiman show dg lebai mewawancarai tetangga teroria swkolah rumah dll nnini mompas media kristen apa digereja hobinya gitu,0,0,0,0,0,0,0,0,0,0,0,0
  kaga pinter neh rezim nnnyerah aja klo ga bisa kerja nnanak tk aja dah pinter maen mobile legend  masa bapaknya mau di boongin apa congor yg beginian ,1,1,0,1,0,0,0,0,1,0,1,0
kepung kantor lbh jakarta,1,0,0,1,0,0,0,0,1,0,0,1
    lhapembunuhan munir itu di era siapa yak  ka bin nya siapa yak  yg pd pemilihan presiden  jd tim sukses jkw,1,0,1,0,0,0,0,0,1,1,0,0
   matiin bom dengan classy,0,0,0,0,0,0,0,0,0,0,0,0
selama ini setiap tranksaksi non tunai yang terjadi di indonesia terekam oleh pihak asing sehingga semua behaviour masyarakat kita sudah terbaca oleh mereka menurut nixon nngobroltempo,0,0,0,0,0,0,0,0,0,0,0,0
   beda nya apa adid sm aidit aih dasar jongos jokowi,1,1,1,0,0,0,0,0,1,1,0,0
kebayang sepotong adegan dimana dia kesal karena isi laporan kacau kayak gak di editnnperlu gue katakatain atau gue bajak gebetannya biar si kunyuk tahu diri url,1,1,1,0,0,0,0,0,1,1,0,0
ikami ada unsur penodaan agama dalam puisi ganjar,0,0,0,0,0,0,0,0,0,0,0,0
  iyaa ahog ngak pantes jadi pemimpin pantesnya penista agama dipenjarakan httpstcoyhhoqwxs,1,1,1,0,0,0,0,0,1,0,0,1
masak wakil rakyat tidak memberikan contoh yg baik untuk rakyatnya dalam membayar tagihan listrik  kenapa bisa sampai listrik tidak bayar   mau salahkan jokowi karena tingkat ekonomi lesu amp membuat fadli zon tidak bayar listrik  ,1,0,1,0,0,0,0,0,1,1,0,0
setya novanto tidak jadi tersangka lagi hakimnya takut disiram air keras atau mati mendadak seperti yang di amerika url,1,0,1,0,0,0,0,0,1,1,0,0
  buat cewecewe nihkalo kalian udah capecape dandan berjamjam terus cowo lo bilangnnaku lebih suka kalo kamu polosxexxa,0,0,0,0,0,0,0,0,0,0,0,0
hati hati  kali ini akan usir ahmadiyah  nanti kristen  nyusul budha hindu lamalama sunni juga d usir,1,0,0,1,1,0,0,0,0,0,0,1
  paling suka ngentot sampai mentok gini url,0,1,0,0,0,0,0,0,0,0,0,0
     pak alex beruntung tidak dituduh antek cina dan pki haha,1,0,1,0,0,1,0,0,0,1,0,0
pemerintah jangan memihak bastian akan kita lengserkan jokowi jika tidak ikut dan menghalanghalangi aksibelaislan,1,0,1,0,0,0,0,0,1,0,0,1
bodo amat bego,1,1,1,0,0,0,0,0,1,1,0,0
 enak buat ngentot say,0,1,0,0,0,0,0,0,0,0,0,0
 cisol lu kapan modar,1,1,1,0,0,0,0,0,1,1,0,0
 cuma sejam anjir wk,0,1,0,0,0,0,0,0,0,0,0,0
 iya kntl manis ,0,1,0,0,0,0,0,0,0,0,0,0
     lae udh makan bawang putih hasil impor dr aseng by gabener,0,0,0,0,0,0,0,0,0,0,0,0
   dudukan boleh dpr mantan menkominfo tp posting hoax hadehhh doa pak jokowi endut gagalpaham,1,0,1,0,0,0,0,0,1,1,0,0
waini ide brilian bisa memotivasi pns untuk lebih semangat bekerja kerja sampingan di jam dinas ,0,0,0,0,0,0,0,0,0,0,0,0
ketiduran  menit dan punya dorongan tidak wajar untuk cover lagu sinting,0,1,0,0,0,0,0,0,0,0,0,0
 bilang ke temen lo daripada lo beli tiketnya mending lo beliin nih bensin gua dongo lo kata nih motor di isi cuma pake aer aoa,1,1,1,0,0,0,0,0,1,1,0,0
hampir saban tahun mereka katakan bahawa ios mereka hebat namun apa terjadi sekarang nntiada guna membeli iphone dengan harga yahudi tapi pengakhiranya sangat mengecewakan,0,0,0,0,0,0,0,0,0,0,0,0
    cebong emang tolol klimaks dgn berita hoax,1,1,0,1,0,0,0,0,1,0,1,0
 gue tksmp di swasta katolik pas sma di negeri dan memperkenalkan diri sebagai penganut agama katolik trus wali kelas gue bilangoh nonmuslim gue balasiya bu saya katolik dia bales lagi lha iyo nonmuslimnnentahlah saya,0,0,0,0,0,0,0,0,0,0,0,0
 horeeee salah satu cebong ada di paman sam apa kabar om,1,1,1,0,0,0,0,0,1,1,0,0
 kami barisan anti antek aseng ga perlu koar tp kenyataan lewat aksi berbicara dengan sangat kuat tetapjokowi,0,0,0,0,0,0,0,0,0,0,0,0
 mukamu kaya pantat monyet beruk celeng,1,1,1,0,0,0,1,0,0,1,0,0
  link baru  yang ini nih baru asli bapak indo yang nonton bakal ngaceng terus apalgi kalo download full video dari awalxexxa,0,1,0,0,0,0,0,0,0,0,0,0
     bacot apa sih luh cebong bangsad,1,1,1,0,0,0,0,0,1,1,0,0
 rupiah diprediksi kembali terhambat untuk menguat masih sedikitnya sentimen posi,0,0,0,0,0,0,0,0,0,0,0,0
udah hampir banting gadget eeee shopeenya kacrutnxfxfxxa,1,1,0,1,0,0,0,0,1,0,1,0
endingnya saya memilih utk mengaplikasikan dlm bentuk doa terlintas ingin sekali berdoa agar allah memberikan hidayah kepada yg telah menyakiti utk menyadari kesalahannya tp rasanya tidak rela jika dia memperoleh doa kebaikan dari lisan ini karena per,0,0,0,0,0,0,0,0,0,0,0,0
negara terjerat utang tapi kebijakan malah boros   gantipresiden presidenbaru    pemerintah anggarkan rp  m untuk gaji dosen asing,1,0,0,1,0,0,0,0,1,0,1,0
 bani kampret ya begitulah nafsu berkuasa saja lalu korupsi berjamaah seperti kader pks gubernur sumut ,1,1,0,1,0,0,0,0,1,0,1,0
bangunmakaneekmakantidur mnton,0,0,0,0,0,0,0,0,0,0,0,0
menurut mantan menko maritim menilai dirinya lah yang pantas menjadi presiden menggantikan jokowi dan menyelamatkan bangsa selengkapnya pilpres katamereka,0,0,0,0,0,0,0,0,0,0,0,0
 intinya pks mesti salahnwalau benerpun harus salahnitu otak cebongnmakanya kita ttp gantipresiden,1,1,0,1,0,0,0,0,1,0,1,0
  anjing komunis nggonggong bersahutan,1,1,0,1,0,1,0,0,0,0,1,0
 btw adek gue juga putih banget macem orang luar mana sipit lagi astaghfirullah untung pesek,0,0,0,0,0,0,0,0,0,0,0,0
memek aku udah basah nih bang sini punya abang masukin aja udah gak tahan ah ah ah,0,1,0,0,0,0,0,0,0,0,0,0
eh bangsat masih ga dibenerin juga nih jaringan keparat  lo kerja kagak sih  jangan gabut lah bangsat mahal doang fasilitas kaya anjing babi ,1,1,0,1,0,0,0,0,1,0,1,0
helikopter berisi wn china jatuh di morowali sulawesi tengah  pengen segera  euy  gak sabar gantipresiden ,1,0,1,0,0,0,0,0,1,1,0,0
 ngaku muslim tapi nonton bola kafir hahaha munafik lohnjokowi itu sama ama gue full sebulan gak mau nonton bola  kecuali timnas dan persijanberak lu mencret tong,1,1,1,0,1,0,0,0,0,1,0,0
    emng bego pake tag gw,1,1,1,0,0,0,0,0,1,1,0,0
 buanyak siapanya buaya,0,0,0,0,0,0,0,0,0,0,0,0
 president cebong jokowi,1,1,1,0,0,0,0,0,1,1,0,0
 eug kira itu taplak meja di warung nagih,0,0,0,0,0,0,0,0,0,0,0,0
agak horror juga dapet smirk dari orang asing,0,0,0,0,0,0,0,0,0,0,0,0
etnosentrisme sikap yang menganggap budaya yang dimiliki yang paling baik dan menganggap rendah budaya lain,0,0,0,0,0,0,0,0,0,0,0,0
 klo seiman nipu hukumnya halal ga mgkin didemo kaum bani micin,1,0,0,1,0,0,0,0,1,0,1,0
 cara untuk mengosongkan masjid dengan jamaahnya khas ala komunis xfxfxax,0,0,0,0,0,0,0,0,0,0,0,0
hari tanu usir aja dia kan cina,1,0,1,0,0,1,0,0,0,0,0,1
 gini nich platipus idiot klo dikasi udara,1,1,1,0,0,0,1,0,0,1,0,0
al quran alkitab termasuk kitab suci sdah saatnya pendukung siapa pun anda membela kitab suci masing melawan orang ateis seperti rocky ,1,0,1,0,1,0,0,0,0,1,0,0
 ada yg bodor kt aku mah pas setan baju item nya pd muncul deketin rumahnapa sih pada pake payung  setan kok takut ma gerimis,0,1,0,0,0,0,0,0,0,0,0,0
kenapa sih tuhnbani taplak di kalimantan barat gak terima kekalahan kalau pecundang ikut perang yah gini nihnmasa calon gubernur porno didukung,1,1,0,1,0,0,0,0,1,0,1,0
  baru juga tuker cincin udah ditanya makanannya sipitin mata belokin dikit itu mata ron sipit bener,1,0,1,0,0,0,1,0,0,1,0,0
sungguh menakjubkan bagaimana seseorang yang dulunya hanya orang asing tibatiba dapat menjadi berarti sepertimu,0,0,0,0,0,0,0,0,0,0,0,0
 skrng lagi mahal haha mmg harg yahudi,0,1,0,0,0,0,0,0,0,0,0,0
    emang ga bisa kasis referensi ust yg agak bermutu gitu yanmasa ust yg ditanya nya kalangan kalianncoba referensi nya ust syafiq riza ust bachtiar nasir ust tengku zulkarnain aa gym kan banyak nkalau k,0,0,0,0,0,0,0,0,0,0,0,0
  baru tau ada presiden ekonomi he he emang yang milih menko anda ya,0,0,0,0,0,0,0,0,0,0,0,0
riset menunjukkan kerugian makro ekonomi akibat konsumsi rokok di indonesia pada  mencapai hampir rp  triliun,0,0,0,0,0,0,0,0,0,0,0,0
kalo kitab suci fiksi berarti yang demo di pilkada dki itu membela apa,0,0,0,0,0,0,0,0,0,0,0,0
  intinya cina ga harus selalu dipandang negatif kok yang disayangkan skrg cina cina indonesia juga kena imbas masyarakat kita yang selalu sensitif dengan cina dikit dikit pki dikit dikit pki kan itu kampnye andalan kubu abang unt,0,0,0,0,0,0,0,0,0,0,0,0
  rezim komunis ayo hak rakyat tentukan pilihanmu untuk pemimpin negri ini yg lbh baik lgi hak ditangani kalian rakyat ri xexcxaxfxfxfxbbparpol vs rakyat ri seluruhnya hak kekuatan xexcxaxfxfxfxbbxfxf,0,0,0,0,0,0,0,0,0,0,0,0
                      am,0,0,0,0,0,0,0,0,0,0,0,0
maaf saya lupa bilangnnperannww villager dokter seer witch nnmaaf y saya noo,0,0,0,0,0,0,0,0,0,0,0,0
 yg pilih cebong otak iq  sekolam,1,1,1,0,0,0,0,0,1,1,0,0
 yg keluar ampas makanan yg sebelumnya lu makan lh nun,0,0,0,0,0,0,0,0,0,0,0,0
     rujukannya ke dlm sempak jadinya sempat dehruang gerak radikalisme dan teror di batasi di bilang anti islamotaknya dr kotoran onta kyaknya,1,1,1,0,0,0,0,0,1,1,0,0
     bukan cuma bangsa bajingan anjing babi goblog itu jauh lebih tepat,1,1,0,1,0,0,0,0,1,0,1,0
polemik mui jangan serang ulama  kh bachtiar nasir,0,0,0,0,0,0,0,0,0,0,0,0
hallo pimensiv kalian lele sama rien semoga langgeng yaa dijauhin dari pelakor dan antek antek nya trus juga makin saling sayang saling ngertiin itu aja yaaxfxfxxcxfxfxxcnaelienstmensive,0,0,0,0,0,0,0,0,0,0,0,0
   media aseng mainstream mana mau memberitakan pendapatsuara para kyaiulama garis lurus sehingga tak terdengar di skala nasionalnnsavenu,0,0,0,0,0,0,0,0,0,0,0,0
waspada  ada upaya ahoker antek komunis n media mrk melakukan pecahbelah umat islam saat aksi  aksi,1,0,0,1,1,1,0,0,0,0,1,0
 aku udik bangat si emang bisa gitu y di ta wan ,0,0,0,0,0,0,0,0,0,0,0,0
jangan biarkan budaya asing merusak kebhinekaan salah satu bentuk kebudayaan indonesia yaitu toleransi yaitu saling menghargai satu sama lainnya rakyatmaujokowi jokowiperiode vivjokowi jokowilagi salamperiode stophoax hoax ttapjokowi ,0,0,0,0,0,0,0,0,0,0,0,0
 fakta   november  pbb menyetujui mengakhiri mandat britania raya untuk palestina dengan resolusi pbb  yang didukung  negara  negara menolak dan  lainnya netral wilayah tanah palestina dipecahbelah  untuk yahudi dan,0,0,0,0,0,0,0,0,0,0,0,0
yg punya balita pasti tau gmn paniknya klo anaknkena ruam asiruam popoknbiang keringatluka berdarahnkejedotbisulankorengeksimnkesiram airminyak panasngatalnpanik kan bundamakanya sedia sll gamat spray mg  solusi untuk smuabnd,0,0,0,0,0,0,0,0,0,0,0,0
 pak  tugas anda lbh berat dari bnn menyadarkan muslim solat ngaji zikir sama dgn ekstasi,1,0,0,1,1,0,0,0,0,0,1,0
pkh super diciptakan untuk melengkapi program keluarga harapan pkh yang dikembangkan presiden jokowi pkhsupergusipulputi,0,0,0,0,0,0,0,0,0,0,0,0
  sentul kan kawasannya prabowo abis jatahan ya asyik,1,0,1,0,0,0,0,0,1,1,0,0
jgn terlalu taksub dgn pemerintahan bercorak demokrasi demokrasi adalah sesuatu yang dicipta oleh yahudi zionis untuk mendapatkan hak mereka di muka bumi ini suatu ketika dahulu demokrasi mampu mencetuskan huruhara contohnya isu menuntut hak drpd go,0,0,0,0,0,0,0,0,0,0,0,0
polisiampxfe copot tenda becak bertulis gantipresiden url,0,0,0,0,0,0,0,0,0,0,0,0
 emang situ ngerti uu kriminal anak sebelumnya kan ada anak yg jg menghina presiden dibawah umur  thkok di penjara  tahun sedangkan anak cina yg ngancam mau bunuh presiden ngga di apainlucu kan anda yg super tololwaras ngga otak lu,1,1,1,0,0,1,0,0,0,1,0,0
   mabok kencing onta ya brownxfxfxxxfxfxxxfxfxx,1,1,1,0,0,0,0,0,1,1,0,0
  dear  n  n  perhatikan aja konsep dan argumen si  ini tdklah jauhlah dg konsep dn aidit saat pki konfrontasi dg masjumixfxfxxxfxfxxxfxfxx audrey kahi,0,0,0,0,0,0,0,0,0,0,0,0
  ngomongnya sama aja berakkasian,1,1,1,0,0,0,0,0,1,1,0,0
   hahahangue saranin lu sering show topeng monyet keliling kampung sama bapakluspy gak dongomonyetxfxfxxxfxfxx,1,1,1,0,0,0,0,0,1,1,0,0
muhasabah diri jap kenapa noo,0,0,0,0,0,0,0,0,0,0,0,0
 dalam kancah politik mengalir saja disebut sebagai budaya politik atau perilaku politik atau boleh juga faith diambil dari buku kang syaikhu karya bung adi siregar  alumni dari sekolah tinggi akuntansi negara  asy,0,0,0,0,0,0,0,0,0,0,0,0
praktek monopoli yang terjadi karena adanya praktek nepotisme hubungan kekerabatan antara gubernur dki ahok dgn lawyer salah satu merk,1,0,1,0,0,0,0,0,1,1,0,0
masuk zar biar jadi rpsnnrp sintingnnatau rplnnrp lambe url,0,1,0,0,0,0,0,0,0,0,0,0
ini sebuah serangan balik twitwor kubu  yg menelan seorang kader golkar yg dikenal juga sebagai konsultan politiknya anies sandi,1,0,1,0,0,0,0,0,1,1,0,0
finansial  mengajak para tki buat menjadi pelaku umkm wah menurut kalian lebih positif menjadi tki pelaku umkm apa keduanya url url,0,0,0,0,0,0,0,0,0,0,0,0
aku berlindung kepada allah dari godaan setan yang terkutuk ndengan menyebut nama allah yang maha pengasih lagi maha penyayang,0,0,0,0,0,0,0,0,0,0,0,0
 presiden threshold adalah upaya rezim untuk mempertahankan kekuasaannya yg cenderung otoriter,0,0,0,0,0,0,0,0,0,0,0,0
fpi renovasi masjid itu sangat tepat ahok kafir kristen ngapain ngurusi masjid apa hubungannya,1,1,0,1,1,0,0,0,0,0,1,0
    dia itu gimana ya nyimpulin kedunguan dia bingung aku kok ada y makhluk kayak cebong ituurat malu g ada otak mampet dungu g ketulungan jadi kasian sama keturunannya,1,1,1,0,0,0,0,0,1,1,0,0
 cuma teman ttman koknnteman tapi titit masuk xfxfxxad,0,1,0,0,0,0,0,0,0,0,0,0
 biadab itu memang perempuan iblis dya,1,1,1,0,0,0,0,0,1,1,0,0
 perjamuan terakhir last supper dalam kristen salah satu murid yesus yang berkhianat yudas merupakan orang ke yang duduk di kursi yesus disalibkan pada hari jumat konon hari jumat hawa juga menggoda adam dengan buah larangan,0,0,0,0,0,0,0,0,0,0,0,0
para ulama dari jawa barat bersilaturahmi dengan presiden jokowi pertemuan ini sekaligus menyinggung pilpres  begini pembahasannya ,0,0,0,0,0,0,0,0,0,0,0,0
    senang melihat mereka yg dulu membela ahok saat menista alquran kini seakan memiliki ghirah agama  tetapi seharusnya mereka mendahului dengan bertobat telah pernah sesat membela penista agama  sebab kala,1,0,0,1,0,0,0,0,1,0,1,0
sa tanya psl kerja kau tanya lg lain dari kerja aduh sa umban kau guna babi,0,1,0,0,0,0,0,0,0,0,0,0
  pengen juga lagi ngentot diciumin gini dimanjain gini ahhh idaman bgt topnya url,0,1,0,0,0,0,0,0,0,0,0,0
cap gome dihalaman masjid tabligh akbar di halm gereja ahok menghina quran cornelis usir ulama mrketnis cinapki pancing perang,1,0,0,1,1,0,0,0,0,0,1,0
 kenal glam gak lw jing homme jg kmn tai agency lw juga ada masa anjlok ny gaush bacot makany ngaca dl,1,1,1,0,0,0,0,0,1,1,0,0
        yaaah jangan mau deh naik titit sen mual,0,1,0,0,0,0,0,0,0,0,0,0
sebenarnya perempuan juga bisa lebih brengsek dari lakilaki ketika mata hatinya tertutup,0,1,0,0,0,0,0,0,0,0,0,0
    sampe segitunya jadi penjilat ngakunya muslim agamanya di hinaampdi nista si btp cangkem mingkem ahok akan selalu di kenang oleh kaum penjilat kek elo,1,1,1,0,0,0,0,0,1,1,0,0
  buat lo anjynnmasa gw sama bencong,0,1,0,0,0,0,0,0,0,0,0,0
 kalau boleh nambahin saran   cepetlah bangun kualisi segera umumkan capres cawapres nya asal tidak ketum tgb rr aher gatot am ahy atau semua inisial itu sepakat menguasai dan merebut pemerintahan dari rezim sekarang bareng bareng de,0,0,0,0,0,0,0,0,0,0,0,0
 hujan di udik disini mendungnanak siapa pakai kerudung nmata melirik bacot anda,0,1,0,0,0,0,0,0,0,0,0,0
 pak  perlu dijaga agar tokoh islam tak panik  perlu pendampingan agar dpt mnerima kenyataan,0,0,0,0,0,0,0,0,0,0,0,0
   sebetulnya  itu hebat hanya curut sebelahnya machiaveli,1,1,1,0,0,0,0,0,1,1,0,0
 haruss,0,0,0,0,0,0,0,0,0,0,0,0
  kalo di catatan harian menantu sinting lakban  laki banget sementara itu lakban menurut definisi df  xfxfxxxfxfxxxfxfxxxfxfxx httpxexxa,0,0,0,0,0,0,0,0,0,0,0,0
 coba ke gereja katholik pake air suci ,0,0,0,0,0,0,0,0,0,0,0,0
jangan karena opininya sesuai keinginan terdakwa terorisme bisa dimintai pendapatnya di ruang publik nnsedikit atau banyak publik diminta untuk percaya opini dia kebetulan saja kali ini kontra dg aksi bom surabaya,0,0,0,0,0,0,0,0,0,0,0,0
lama lama perang sama cina atau usir cino dari bumi indonesia,1,0,0,1,0,1,0,0,0,0,0,1
    nah loh zul xfxfxxxfxfxx mosok selembar softex dibilang lebih berharga dari congor lu zul xfxfxxc ,0,1,0,0,0,0,0,0,0,0,0,0
 perlu meluruskan persepsi seolah menjadi alat politik untuk menekan lawan politik pak jkw agar dukung memangnya presiden pelindung orang yg bermasalah hukum jangan spt kasus sms ht di kejagung yg tau menguap stlh perindo balik badan rusak,0,0,0,0,0,0,0,0,0,0,0,0
ato kalo tidak fahri hamzah di usir dari dpr,1,0,1,0,0,0,0,0,1,0,0,1
     sy berharap pd pandji yg tentu sj bkn politikus yg haus kuasa u anies sandi  no,1,0,1,0,0,0,0,0,1,1,0,0
    duhhh banci medsos muridnya napi  kali di bui ini ya rumpi bgtxx kayak junjungannya jelas jelas itu elo cong jd bencong mbok ya beradab dikit jangan kayak residivis gitu mentang punya guru mantan residivis  kali di b,1,1,1,0,0,0,0,1,0,1,0,0
  sby ke nnti pura pura jadi yang paling tersakiti,1,0,1,0,0,0,0,0,1,1,0,0
china bantu palestine yang dimaksud mungkin palestina timur pun atas tujuan counter srael,0,0,0,0,0,0,0,0,0,0,0,0
sing sabar kawanterkadang untuk mencapai kebaikan butuh pengorbanan bahkan orang yg km kasihi dan km perjuangkan justru menjadi belenggu menuju ridho nyankoe ora cacat tur yo bagussuksesnaku yakin iseh okeh sing ngantri kanggo koe,0,0,0,0,0,0,0,0,0,0,0,0
 iya anjir gue kira itu ceweknya bakal nonjok,0,1,0,0,0,0,0,0,0,0,0,0
 niiih sih congor ontabego atao goblok yaaa mau juga suara congor onta luuu dalam hal ini di corong ke polrinjaaaaaaaaaancuuuuuuuuuuk,1,1,1,0,0,0,0,0,1,1,0,0
oprohingya kristen bunuh muslim di afghanistan yahudi bunuh muslim di palestina didunia muslim disebut teroris,1,0,0,1,1,0,0,0,0,0,1,0
